DimCustomer;;;;;DimStore;;;DimProduct;;;;FactSales;;;;;;;;;;;;;
FirstName;LastName;Email;ContactNumber;LoyaltyMember;City;Province;Store;ProductName;ProductID;Category;Supplier;SaleID;OrderDate;CustomerID;UnitPrice;Quantity;DiscountPercent;TotalAmount;PaymentMethod;PaymentStatus;SalesChannel;SalesPerson;StockLevel;Promotion;OrderStatus
Nicole;Lewis;nicole.lewis250@gmail.com;27823780516;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Croissant;P937;Bakery;Fresh Foods SA;S004491;2025/03/17;C6284;93.31;5;15;396.57;EFT;Paid;In-Store;Employee 074;428;Winter Special;Completed
Ethan;Jones;ethan.jones758@gmail.com;27797042321;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Water;P667;Beverages;National Distribution;S004492;2025/04/22;C8677;160.54;8;15;1091.67;Card;Paid;In-Store;Employee 059;13;Winter Special;Completed
Ava;Smith;ava.smith797@gmail.com;27646023872;No;Pretoria;Gauteng;Urban Basket Pretoria;Butter;P178;Dairy;Fresh Foods SA;S004493;2025/06/25;C7473;15.09;3;5;43.01;Cash;Paid;Online;Employee 073;418;Loyalty Discount;Completed
Ryan;Botha;ryan.botha189@gmail.com;27656637775;No;Pretoria;Gauteng;Urban Basket Pretoria;Dish Soap;P978;Household;Urban Supply Co;S004494;2025/04/18;C9470;128.75;2;15;218.88;EFT;Paid;In-Store;Employee 002;120;Loyalty Discount;Completed
Zoe;Scott;zoe.scott405@gmail.com;27799081129;Yes;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Paper Towels;P885;Household;Fresh Foods SA;S004495;2025/09/18;C6566;92.4;1;5;87.78;Card;Paid;In-Store;Employee 045;350;;Completed
Lucas;White;lucas.white510@gmail.com;27617011372;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Cake;P950;Bakery;Urban Supply Co;S004496;2025/07/28;C9228;100.33;6;15;511.68;Cash;Paid;Online;Employee 010;478;Weekend Saver;Completed
Chloe;King;chloe.king29@gmail.com;27621216407;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Croissant;P937;Bakery;Green Farms;S004497;2025/05/18;C4769;239.7;2;0;479.4;EFT;Paid;Online;Employee 053;42;Buy 2 Get 1;Completed
Sarah;Williams;sarah.williams315@gmail.com;27744764131;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Cheese;P874;Dairy;Green Farms;S004498;2025/04/19;C1573;75.77;2;5;143.96;Cash;Paid;In-Store;Employee 070;164;Buy 2 Get 1;Completed
Michael;Lewis;michael.lewis234@gmail.com;27796705959;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Coffee;P665;Beverages;Fresh Foods SA;S004499;2025/12/18;C3049;37.1;3;10;100.17;EFT;Paid;In-Store;Employee 072;104;;Completed
Chloe;White;chloe.white769@gmail.com;27814211917;No;Cape Town;Western Cape;Urban Basket Cape Town;Cheese;P874;Dairy;Cape Wholesale;S004500;2025/12/26;C1916;8.39;4;10;30.2;Cash;Paid;Online;Employee 024;364;;Completed
Isabella;Brown;isabella.brown275@gmail.com;27828929875;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Water;P667;Beverages;National Distribution;S004501;2025/08/13;C7991;229.11;7;10;1443.39;Card;Paid;Online;Employee 052;103;Loyalty Discount;Completed
Sarah;Wilson;sarah.wilson626@gmail.com;27748902948;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Potatoes;P599;Produce;Urban Supply Co;S004502;2025/12/08;C8346;17.44;5;0;87.2;Card;Paid;Online;Employee 062;113;Buy 2 Get 1;Completed
Joshua;Baker;joshua.baker299@gmail.com;27781800928;Yes;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Toilet Paper;P288;Household;Cape Wholesale;S004503;2025/06/29;C4035;167.27;6;10;903.26;Card;Paid;In-Store;Employee 015;46;Winter Special;Completed
Grace;Roberts;grace.roberts882@gmail.com;27682047014;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Bread;P889;Bakery;Green Farms;S004504;2025/12/17;C2936;86.18;3;0;258.54;Cash;Paid;Online;Employee 056;199;Weekend Saver;Completed
Liam;Baker;liam.baker13@gmail.com;27836555339;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Apples;P207;Produce;Cape Wholesale;S004505;2025/06/02;C7982;159.58;8;5;1212.81;EFT;Paid;In-Store;Employee 003;322;;Completed
Kayla;Davis;kayla.davis597@gmail.com;27739827024;No;Durban;KwaZulu-Natal;Urban Basket Durban;Bread;P889;Bakery;Fresh Foods SA;S004506;2025/12/24;C2213;227.66;5;0;1138.3;Mobile Pay;Paid;Online;Employee 024;455;Buy 2 Get 1;Completed
Matthew;White;matthew.white743@gmail.com;27679346019;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Muffins;P914;Bakery;Green Farms;S004507;2025/11/29;C2651;203.09;7;15;1208.39;EFT;Paid;In-Store;Employee 046;0;Winter Special;Completed
Chloe;Jackson;chloe.jackson965@gmail.com;27664960203;Yes;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Milk;P622;Dairy;National Distribution;S004508;2025/08/25;C6777;182.5;4;0;730.0;Cash;Paid;In-Store;Employee 020;257;Buy 2 Get 1;Completed
Ryan;Wilson;ryan.wilson217@gmail.com;27781367626;No;Pretoria;Gauteng;Urban Basket Pretoria;Dish Soap;P978;Household;Fresh Foods SA;S004509;2025/10/24;C9717;219.43;7;10;1382.41;Card;Refunded;In-Store;Employee 013;204;Buy 2 Get 1;Cancelled
Matthew;King;matthew.king852@gmail.com;27604363535;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Paper Towels;P885;Household;Urban Supply Co;S004510;2025/06/10;C5671;184.23;5;0;921.15;Cash;Pending;In-Store;Employee 028;52;Buy 2 Get 1;Cancelled
Sophia;White;sophia.white213@gmail.com;27823896843;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Bananas;P701;Produce;Fresh Foods SA;S004511;2025/09/12;C8293;116.47;1;0;116.47;EFT;Paid;In-Store;Employee 018;23;Buy 2 Get 1;Completed
Matthew;Nel;matthew.nel353@gmail.com;27763870289;No;Durban;KwaZulu-Natal;Urban Basket Durban;Paper Towels;P885;Household;National Distribution;S004512;2025/11/05;C1076;143.61;8;0;1148.88;Mobile Pay;Paid;Online;Employee 061;262;;Completed
Leah;Scott;leah.scott920@gmail.com;27766480448;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Paper Towels;P885;Household;Green Farms;S004513;2025/07/03;C2643;193.64;6;0;1161.84;EFT;Paid;In-Store;Employee 022;284;Weekend Saver;Completed
Matthew;Roberts;matthew.roberts876@gmail.com;27726441285;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Juice;P930;Beverages;National Distribution;S004514;2025/05/14;C2716;126.11;5;0;630.55;Card;Paid;In-Store;Employee 066;237;Weekend Saver;Completed
Nathan;Brown;nathan.brown114@gmail.com;27614163966;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Juice;P930;Beverages;National Distribution;S004515;2025/11/27;C7563;35.62;3;0;106.86;Cash;Paid;Online;Employee 059;17;;Completed
Nicole;Williams;nicole.williams992@gmail.com;27619664964;Yes;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Juice;P930;Beverages;National Distribution;S004516;2025/01/06;C8826;173.18;7;0;1212.26;EFT;Paid;In-Store;Employee 061;51;Buy 2 Get 1;Completed
Joshua;White;joshua.white906@gmail.com;27711903382;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Dish Soap;P978;Household;Fresh Foods SA;S004517;2025/09/09;C9213;36.8;5;5;174.8;Mobile Pay;Paid;In-Store;Employee 036;221;Buy 2 Get 1;Completed
Liam;Botha;liam.botha92@gmail.com;27607047592;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Butter;P178;Dairy;Fresh Foods SA;S004518;2025/08/03;C7145;140.06;8;20;896.38;Cash;Paid;In-Store;Employee 057;193;Buy 2 Get 1;Completed
Ethan;Wilson;ethan.wilson991@gmail.com;27667138017;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Coffee;P665;Beverages;Green Farms;S004519;2025/10/28;C2546;201.77;7;0;1412.39;EFT;Paid;Online;Employee 018;36;Weekend Saver;Completed
Aiden;Thomas;aiden.thomas129@gmail.com;27731667180;No;Polokwane;Limpopo;Urban Basket Polokwane;Toilet Paper;P288;Household;Cape Wholesale;S004520;2025/07/28;C5928;138.04;8;0;1104.32;Cash;Paid;In-Store;Employee 035;88;Buy 2 Get 1;Completed
Jordan;King;jordan.king485@gmail.com;27746301909;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Coffee;P665;Beverages;Green Farms;S004521;2025/10/13;C1443;165.36;3;20;396.86;Cash;Paid;In-Store;Employee 016;292;;Completed
Mia;Scott;mia.scott551@gmail.com;27785909305;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Coffee;P665;Beverages;Urban Supply Co;S004522;2025/11/28;C2470;13.75;3;0;41.25;Mobile Pay;Paid;In-Store;Employee 040;132;Loyalty Discount;Completed
Noah;Moore;noah.moore468@gmail.com;27607994328;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Potatoes;P599;Produce;Fresh Foods SA;S004523;2025/09/14;C2580;221.81;5;0;1109.05;Card;Paid;In-Store;Employee 024;88;Buy 2 Get 1;Completed
Joshua;Botha;joshua.botha119@gmail.com;27673599075;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Butter;P178;Dairy;National Distribution;S004524;2025/10/27;C1143;187.98;1;0;187.98;Cash;Paid;Online;Employee 060;329;Buy 2 Get 1;Completed
Ryan;Roberts;ryan.roberts474@gmail.com;27734736806;Yes;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Cake;P950;Bakery;Fresh Foods SA;S004525;2025/12/13;C5720;84.19;3;0;252.57;EFT;Paid;In-Store;Employee 060;485;Winter Special;Completed
Kayla;Smith;kayla.smith815@gmail.com;27827332708;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Yoghurt;P785;Dairy;Cape Wholesale;S004526;2025/03/09;C7528;110.5;7;15;657.48;Card;Paid;Online;Employee 062;292;Weekend Saver;Completed
Sophia;Naidoo;sophia.naidoo89@gmail.com;27635032504;No;Durban;KwaZulu-Natal;Urban Basket Durban;Bread;P889;Bakery;Green Farms;S004527;2025/07/30;C9572;244.15;8;10;1757.88;Cash;Paid;In-Store;Employee 027;386;Buy 2 Get 1;Completed
Daniel;Roberts;daniel.roberts624@gmail.com;27601422275;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Toilet Paper;P288;Household;National Distribution;S004528;2025/12/01;C6896;138.36;1;10;124.52;Card;Paid;Online;Employee 026;368;Buy 2 Get 1;Completed
Megan;Jackson;megan.jackson384@gmail.com;27811534208;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Croissant;P937;Bakery;Cape Wholesale;S004529;2025/08/19;C5562;233.51;1;0;233.51;Cash;Paid;Online;Employee 054;337;Weekend Saver;Completed
Ryan;Botha;ryan.botha778@gmail.com;27836985752;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Paper Towels;P885;Household;Green Farms;S004530;2025/11/03;C2782;202.39;5;5;961.35;Card;Paid;In-Store;Employee 034;233;Buy 2 Get 1;Completed
Mia;Martin;mia.martin304@gmail.com;27765839857;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Cake;P950;Bakery;Cape Wholesale;S004531;2025/08/09;C3731;223.75;7;0;1566.25;Card;Paid;In-Store;Employee 070;127;Loyalty Discount;Completed
Noah;Taylor;noah.taylor444@gmail.com;27836327022;No;Cape Town;Western Cape;Urban Basket Cape Town;Coffee;P665;Beverages;Cape Wholesale;S004532;2025/11/23;C3822;135.24;8;5;1027.82;Mobile Pay;Paid;Online;Employee 071;320;Buy 2 Get 1;Completed
Michael;Williams;michael.williams169@gmail.com;27669947802;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Cheese;P874;Dairy;National Distribution;S004533;2025/03/03;C1078;39.44;3;0;118.32;Cash;Paid;In-Store;Employee 066;52;Weekend Saver;Completed
Matthew;Baker;matthew.baker861@gmail.com;27784470933;No;Cape Town;Western Cape;Urban Basket Cape Town;Croissant;P937;Bakery;Urban Supply Co;S004534;2025/03/18;C9790;193.96;4;0;775.84;Cash;Paid;In-Store;Employee 022;73;Winter Special;Completed
Jessica;Green;jessica.green198@gmail.com;27657415179;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Croissant;P937;Bakery;National Distribution;S004535;2025/04/20;C2169;212.79;7;10;1340.58;Card;Paid;In-Store;Employee 033;299;Loyalty Discount;Completed
Olivia;Adams;olivia.adams577@gmail.com;27647396597;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Muffins;P914;Bakery;Fresh Foods SA;S004536;2025/06/04;C4138;46.17;3;15;117.73;Mobile Pay;Paid;In-Store;Employee 051;308;Loyalty Discount;Completed
Emma;Scott;emma.scott994@gmail.com;27834808567;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Coffee;P665;Beverages;Cape Wholesale;S004537;2025/04/11;C9328;192.11;2;5;365.01;Cash;Paid;In-Store;Employee 015;329;Winter Special;Completed
Sarah;Young;sarah.young161@gmail.com;27736975158;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Bread;P889;Bakery;Cape Wholesale;S004538;2025/06/04;C5259;166.35;6;20;798.48;EFT;Paid;In-Store;Employee 058;79;Weekend Saver;Completed
Michael;Thompson;michael.thompson861@gmail.com;27839899210;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Butter;P178;Dairy;Cape Wholesale;S004539;2025/12/03;C5315;43.41;5;0;217.05;EFT;Paid;In-Store;Employee 058;16;Winter Special;Completed
Isabella;Anderson;isabella.anderson55@gmail.com;27625354970;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Paper Towels;P885;Household;Fresh Foods SA;S004540;2025/05/18;C1855;196.36;4;5;746.17;Cash;Paid;Online;Employee 019;384;;Completed
Nicole;Clark;nicole.clark771@gmail.com;27711111598;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Dish Soap;P978;Household;Green Farms;S004541;2025/12/07;C1032;123.16;8;5;936.02;Mobile Pay;Paid;In-Store;Employee 062;488;Loyalty Discount;Completed
Jordan;Nel;jordan.nel433@gmail.com;27683114236;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Apples;P207;Produce;National Distribution;S004542;2025/04/30;C6196;210.52;8;0;1684.16;EFT;Refunded;In-Store;Employee 029;108;Weekend Saver;Cancelled
Tyler;Smith;tyler.smith264@gmail.com;27839155739;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Muffins;P914;Bakery;Urban Supply Co;S004543;2025/06/17;C9751;195.88;5;0;979.4;Mobile Pay;Paid;In-Store;Employee 038;194;;Completed
Ava;White;ava.white24@gmail.com;27657655853;No;Durban;KwaZulu-Natal;Urban Basket Durban;Apples;P207;Produce;National Distribution;S004544;2025/07/25;C3513;116.7;1;15;99.19;Cash;Paid;In-Store;Employee 036;18;Loyalty Discount;Completed
Isabella;Clark;isabella.clark724@gmail.com;27607774757;Yes;Bloemfontein;Free State;Urban Basket Bloemfontein;Muffins;P914;Bakery;Cape Wholesale;S004545;2025/08/07;C5295;189.21;3;0;567.63;Card;Paid;In-Store;Employee 058;459;Weekend Saver;Completed
Michael;Nel;michael.nel996@gmail.com;27838200913;No;Cape Town;Western Cape;Urban Basket Cape Town;Water;P667;Beverages;Urban Supply Co;S004546;2025/11/23;C1372;30.3;2;0;60.6;EFT;Paid;In-Store;Employee 043;232;Weekend Saver;Completed
Mia;Thompson;mia.thompson23@gmail.com;27652507202;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Croissant;P937;Bakery;National Distribution;S004547;2025/06/05;C2833;222.75;1;5;211.61;EFT;Paid;Online;Employee 034;404;Loyalty Discount;Completed
Tyler;Taylor;tyler.taylor155@gmail.com;27824146582;Yes;Cape Town;Western Cape;Urban Basket Cape Town;Apples;P207;Produce;Fresh Foods SA;S004548;2025/12/31;C7530;157.9;8;10;1136.88;Card;Paid;Online;Employee 031;414;Winter Special;Completed
Ryan;Green;ryan.green910@gmail.com;27625634504;Yes;Durban;KwaZulu-Natal;Urban Basket Durban;Bread;P889;Bakery;Green Farms;S004549;2025/10/01;C1159;58.03;4;0;232.12;Mobile Pay;Paid;In-Store;Employee 016;361;Buy 2 Get 1;Completed
Nicole;Wilson;nicole.wilson128@gmail.com;27818440260;No;Cape Town;Western Cape;Urban Basket Cape Town;Muffins;P914;Bakery;Green Farms;S004550;2025/01/06;C1897;128.61;4;20;411.55;Cash;Paid;Online;Employee 048;105;;Completed
Olivia;Lewis;olivia.lewis606@gmail.com;27624189241;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Bread;P889;Bakery;Urban Supply Co;S004551;2025/05/19;C3474;199.51;6;0;1197.06;Card;Paid;In-Store;Employee 070;359;Buy 2 Get 1;Completed
Liam;Martin;liam.martin261@gmail.com;27734973940;No;Mbombela;Mpumalanga;Urban Basket Mbombela;Muffins;P914;Bakery;National Distribution;S004552;2025/09/26;C3906;219.0;3;5;624.15;Card;Paid;In-Store;Employee 019;120;Loyalty Discount;Completed
Kayla;King;kayla.king775@gmail.com;27731743710;No;Polokwane;Limpopo;Urban Basket Polokwane;Bread;P889;Bakery;Urban Supply Co;S004553;2025/08/08;C1638;46.68;7;0;326.76;Mobile Pay;Paid;In-Store;Employee 072;466;Winter Special;Completed
Isabella;Walker;isabella.walker217@gmail.com;27689628552;Yes;Pretoria;Gauteng;Urban Basket Pretoria;Detergent;P888;Household;Fresh Foods SA;S004554;2025/05/12;C7348;228.54;2;20;365.66;Mobile Pay;Paid;Online;Employee 062;239;Weekend Saver;Completed
Nicole;Moore;nicole.moore375@gmail.com;27672611977;No;Polokwane;Limpopo;Urban Basket Polokwane;Yoghurt;P785;Dairy;Green Farms;S004555;2025/02/11;C5490;32.2;2;0;64.4;Card;Paid;Online;Employee 014;134;Winter Special;Completed
Grace;Taylor;grace.taylor926@gmail.com;27665503554;No;Durban;KwaZulu-Natal;Urban Basket Durban;Yoghurt;P785;Dairy;Urban Supply Co;S004556;2025/09/16;C8526;6.15;4;0;24.6;Card;Paid;In-Store;Employee 068;69;Buy 2 Get 1;Completed
Olivia;Young;olivia.young309@gmail.com;27744534844;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Muffins;P914;Bakery;Green Farms;S004557;2025/09/01;C1270;42.44;3;15;108.22;Cash;Paid;In-Store;Employee 063;81;;Completed
Jordan;Lewis;jordan.lewis856@gmail.com;27617041573;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Cake;P950;Bakery;Green Farms;S004558;2025/12/25;C3411;19.59;4;0;78.36;EFT;Paid;In-Store;Employee 029;34;Weekend Saver;Completed
Nathan;Walker;nathan.walker336@gmail.com;27664801301;No;Pretoria;Gauteng;Urban Basket Pretoria;Dish Soap;P978;Household;Urban Supply Co;S004559;2025/10/26;C7847;111.18;8;0;889.44;Mobile Pay;Paid;Online;Employee 017;225;Weekend Saver;Completed
Emma;Walker;emma.walker463@gmail.com;27744432952;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Apples;P207;Produce;Green Farms;S004560;2025/07/21;C6775;176.36;4;0;705.44;EFT;Paid;In-Store;Employee 057;459;;Completed
Ava;King;ava.king631@gmail.com;27787510480;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Dish Soap;P978;Household;Urban Supply Co;S004561;2025/09/16;C5252;195.87;7;10;1233.98;Mobile Pay;Refunded;In-Store;Employee 013;355;Buy 2 Get 1;Returned
Daniel;Jackson;daniel.jackson114@gmail.com;27684314158;No;Polokwane;Limpopo;Urban Basket Polokwane;Muffins;P914;Bakery;Cape Wholesale;S004562;2025/07/19;C2529;121.37;8;0;970.96;Card;Paid;Online;Employee 042;387;Loyalty Discount;Completed
Ryan;Roberts;ryan.roberts199@gmail.com;27765918094;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Coffee;P665;Beverages;National Distribution;S004563;2025/08/30;C1382;121.83;1;15;103.56;Cash;Refunded;Online;Employee 015;425;Winter Special;Returned
Chloe;Martin;chloe.martin111@gmail.com;27745102407;Yes;Polokwane;Limpopo;Urban Basket Polokwane;Cake;P950;Bakery;Cape Wholesale;S004564;2025/12/14;C5098;147.74;2;5;280.71;Card;Paid;Online;Employee 027;95;Buy 2 Get 1;Completed
Sarah;Thompson;sarah.thompson250@gmail.com;27655691963;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Dish Soap;P978;Household;Green Farms;S004565;2025/05/13;C4782;42.32;3;20;101.57;EFT;Refunded;Online;Employee 048;337;Buy 2 Get 1;Returned
Jessica;Botha;jessica.botha620@gmail.com;27825416813;Yes;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Butter;P178;Dairy;Green Farms;S004566;2025/12/30;C3626;130.88;8;5;994.69;Cash;Paid;In-Store;Employee 038;408;Weekend Saver;Completed
Mia;Jones;mia.jones521@gmail.com;27727524707;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Water;P667;Beverages;National Distribution;S004567;2025/10/13;C6108;103.49;1;5;98.32;Mobile Pay;Refunded;In-Store;Employee 058;394;Loyalty Discount;Returned
Jessica;King;jessica.king506@gmail.com;27682028451;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Bread;P889;Bakery;Urban Supply Co;S004568;2025/11/08;C7159;56.63;2;5;107.6;Cash;Paid;In-Store;Employee 025;192;;Completed
Mia;King;mia.king797@gmail.com;27746706684;No;Durban;KwaZulu-Natal;Urban Basket Durban;Cheese;P874;Dairy;Cape Wholesale;S004569;2025/09/10;C1486;130.65;8;20;836.16;Card;Paid;In-Store;Employee 009;256;;Completed
Jessica;Moore;jessica.moore368@gmail.com;27832995122;No;Johannesburg;Gauteng;Urban Basket Johannesburg;Cake;P950;Bakery;Urban Supply Co;S004570;2025/10/12;C4559;200.01;6;15;1020.05;Card;Paid;Online;Employee 047;244;;Completed
Daniel;Young;daniel.young693@gmail.com;27649411494;No;Durban;KwaZulu-Natal;Urban Basket Durban;Bananas;P701;Produce;Green Farms;S004571;2025/02/22;C3792;189.6;6;15;966.96;Cash;Refunded;In-Store;Employee 025;214;Winter Special;Cancelled
Chloe;Lewis;chloe.lewis514@gmail.com;27823723521;No;Gqeberha;Eastern Cape;Urban Basket Gqeberha;Cheese;P874;Dairy;Fresh Foods SA;S004572;2025/09/14;C8983;199.89;3;0;599.67;EFT;Paid;In-Store;Employee 004;443;Winter Special;Completed
Olivia;Taylor;olivia.taylor826@gmail.com;27782337452;No;Durban;KwaZulu-Natal;Urban Basket Durban;Coffee;P665;Beverages;Fresh Foods SA;S004573;2025/02/05;C5347;48.58;4;10;174.89;Cash;Paid;In-Store;Employee 065;78;Buy 2 Get 1;Completed
Sarah;Green;sarah.green589@gmail.com;27784225990;No;Polokwane;Limpopo;Urban Basket Polokwane;Potatoes;P599;Produce;Fresh Foods SA;S004574;2025/09/08;C8642;8.94;4;0;35.76;Cash;Paid;In-Store;Employee 035;314;Loyalty Discount;Completed
Ethan;Naidoo;ethan.naidoo244@gmail.com;27611160758;Yes;Mbombela;Mpumalanga;Urban Basket Mbombela;Milk;P622;Dairy;Fresh Foods SA;S004575;2025/10/01;C4491;105.43;8;15;716.92;EFT;Paid;In-Store;Employee 068;155;;Completed
Lucas;White;lucas.white726@gmail.com;27644900444;No;Polokwane;Limpopo;Urban Basket Polokwane;Apples;P207;Produce;Green Farms;S004576;2025/01/02;C5760;19.4;6;0;116.4;EFT;Paid;In-Store;Employee 055;127;Loyalty Discount;Completed
Sophia;Thompson;sophia.thompson288@gmail.com;27646363515;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Paper Towels;P885;Household;Cape Wholesale;S004577;2025/05/29;C1642;234.19;6;10;1264.63;EFT;Paid;In-Store;Employee 075;355;Buy 2 Get 1;Completed
Sophia;Botha;sophia.botha150@gmail.com;27656442024;Yes;Johannesburg;Gauteng;Urban Basket Johannesburg;Water;P667;Beverages;Cape Wholesale;S004578;2025/11/08;C6956;138.33;3;15;352.74;Mobile Pay;Paid;Online;Employee 022;442;Buy 2 Get 1;Completed
Megan;Anderson;megan.anderson747@gmail.com;27602155839;No;Bloemfontein;Free State;Urban Basket Bloemfontein;Tea;P519;Beverages;Urban Supply Co;S004579;2025/03/02;C3862;155.21;6;15;791.57;Cash;Paid;In-Store;Employee 024;86;Buy 2 Get 1;Completed
